name,x1,x2,y1,y2,classname
3998.png,35,272,258,539,face_with_mask_incorrect
3998.png,112,432,223,530,mask_colorful
3998.png,0,163,301,534,hood
6160.jpg,241,1,774,506,face_no_mask
3011.png,310,107,396,233,face_with_mask
3011.png,312,178,381,231,mask_surgical
4731.png,389,86,479,211,face_with_mask
4731.png,398,153,467,200,mask_colorful
2536.png,365,82,467,237,face_with_mask
2536.png,371,167,461,238,mask_colorful
1840.jpg,371,138,740,587,face_with_mask
1840.jpg,444,341,728,568,mask_surgical
1840.jpg,375,174,733,436,goggles
1840.jpg,1026,187,1217,388,face_with_mask
1840.jpg,1050,278,1213,380,mask_surgical
2289.png,48,87,117,164,face_with_mask
2289.png,87,140,114,162,mask_surgical
4707.png,288,56,426,243,face_with_mask
4707.png,314,157,418,237,mask_surgical
4707.png,316,138,425,178,sunglasses
4458.png,264,154,377,290,face_with_mask
4458.png,278,220,355,283,mask_surgical
6060.jpg,33,94,184,315,face_no_mask
6060.jpg,146,253,291,409,face_no_mask
6060.jpg,314,204,502,419,face_no_mask
6060.jpg,422,0,712,289,face_no_mask
5498.jpg,177,52,566,492,face_other_covering
5498.jpg,369,265,551,380,eyeglasses
5076.jpg,172,150,258,261,face_with_mask
5076.jpg,372,128,456,242,face_with_mask
5076.jpg,586,152,671,264,face_with_mask
5076.jpg,780,136,864,248,face_with_mask
5076.jpg,961,164,1043,267,face_with_mask
5076.jpg,173,188,250,209,eyeglasses
5076.jpg,384,168,447,193,eyeglasses
5076.jpg,969,196,1036,221,eyeglasses
5076.jpg,186,209,250,256,mask_surgical
5076.jpg,384,190,446,236,mask_surgical
5076.jpg,599,204,667,258,mask_surgical
5076.jpg,786,187,855,243,mask_surgical
5076.jpg,971,213,1036,269,mask_surgical
5421.jpg,11,147,303,457,face_other_covering
5421.jpg,5,7,423,609,face_shield
5315.jpg,401,24,746,418,face_no_mask
3900.png,151,64,303,264,face_with_mask
3900.png,180,180,299,263,mask_surgical
3900.png,73,15,340,302,hood
2521.png,285,6,455,209,face_no_mask
2254.png,108,14,400,461,face_with_mask
2254.png,144,265,385,457,mask_colorful
6018.jpg,162,266,236,331,face_no_mask
6018.jpg,326,262,373,310,face_no_mask
6018.jpg,453,196,516,286,face_no_mask
6018.jpg,554,269,598,349,face_no_mask
6018.jpg,596,278,665,351,face_no_mask
4469.png,198,44,472,387,face_other_covering
4469.png,215,48,484,229,hat
4469.png,228,200,463,291,sunglasses
5437.jpg,356,132,488,250,face_shield
5437.jpg,536,143,671,287,face_shield
5437.jpg,553,112,667,257,face_other_covering
5437.jpg,364,91,475,247,face_other_covering
5061.jpg,47,12,176,180,face_with_mask
5061.jpg,312,23,566,366,face_with_mask
5061.jpg,49,17,170,101,hat
5061.jpg,69,103,171,176,mask_colorful
5061.jpg,339,200,540,363,mask_colorful
5061.jpg,57,68,170,122,sunglasses
5061.jpg,314,151,546,237,sunglasses
3821.png,343,109,479,238,face_with_mask
3821.png,358,136,469,219,mask_colorful
5910.jpg,296,6,533,291,face_no_mask
6153.jpg,641,9,1199,636,face_no_mask
3829.png,279,144,465,379,face_with_mask
3829.png,60,163,207,370,face_with_mask
3829.png,502,91,717,368,face_with_mask
3829.png,71,287,196,367,mask_colorful
3829.png,297,268,450,377,mask_colorful
3829.png,515,231,683,366,mask_colorful
5423.jpg,176,303,418,393,eyeglasses
5423.jpg,54,228,511,674,face_shield
5423.jpg,161,151,429,564,face_other_covering
5423.jpg,178,151,420,232,turban
3597.png,104,19,314,325,face_no_mask
5663.jpg,1123,75,1685,781,face_no_mask
5380.jpg,235,163,656,753,face_no_mask
2659.png,183,10,531,525,face_with_mask
2659.png,192,191,519,284,eyeglasses
2659.png,187,232,511,521,mask_surgical
5628.jpg,860,116,1256,638,face_other_covering
5628.jpg,860,295,1239,430,eyeglasses
3768.png,354,149,406,209,face_with_mask
3768.png,356,174,396,205,mask_colorful
3768.png,359,166,399,182,eyeglasses
5956.jpg,188,72,301,208,face_no_mask
5679.jpg,498,194,605,299,scarf_bandana
5679.jpg,469,102,609,301,face_other_covering
2751.png,259,94,442,447,face_with_mask
2751.png,185,263,294,435,face_with_mask
2751.png,124,94,235,265,face_with_mask
2751.png,7,0,123,154,face_with_mask
2751.png,9,251,128,431,face_with_mask
2751.png,17,87,105,151,mask_surgical
2751.png,140,196,227,259,mask_surgical
2751.png,273,300,441,443,mask_surgical
2751.png,215,363,293,430,mask_surgical
2751.png,12,349,117,426,mask_colorful
3977.png,442,77,628,261,face_with_mask
3977.png,79,50,210,233,face_with_mask
3977.png,454,164,595,255,mask_surgical
3977.png,88,123,187,229,mask_colorful
3977.png,460,150,581,195,eyeglasses
4450.png,346,184,613,531,face_with_mask
4450.png,58,218,340,575,face_with_mask
4450.png,348,276,579,419,eyeglasses
4450.png,380,316,608,528,mask_surgical
4450.png,85,408,339,577,mask_surgical
4450.png,66,354,349,485,sunglasses
3548.png,62,21,410,483,face_with_mask
3548.png,143,236,406,477,mask_colorful
5377.jpg,498,2,1454,1116,face_with_mask
5377.jpg,645,571,1429,1103,mask_colorful
2507.png,268,10,572,297,face_with_mask
2507.png,446,201,555,279,mask_colorful
2507.png,393,112,570,202,eyeglasses
2507.png,265,6,567,157,hat
4678.png,176,2,547,483,face_with_mask
4678.png,172,0,540,153,hat
4678.png,175,186,524,482,mask_colorful
6417.png,294,350,613,632,mask_colorful
6417.png,266,76,626,631,face_with_mask
5017.jpg,227,10,673,650,face_with_mask
5017.jpg,264,357,661,642,mask_surgical
2506.png,34,131,175,318,face_with_mask
2506.png,249,52,376,255,face_with_mask
2506.png,248,157,369,258,mask_colorful
2506.png,59,224,172,316,mask_surgical
2506.png,13,446,203,652,face_with_mask
2506.png,14,544,113,647,mask_surgical
5575.jpg,777,3,1642,1006,face_no_mask
3004.png,453,24,674,258,face_with_mask
3004.png,468,153,620,255,mask_surgical
3004.png,457,112,573,165,eyeglasses
3004.png,470,24,670,191,hair_net
4067.png,155,31,301,170,face_with_mask
4067.png,167,69,292,170,mask_colorful
4067.png,133,6,296,69,hat
3278.png,344,98,498,280,face_with_mask_incorrect
3278.png,383,185,496,266,mask_colorful
3278.png,392,158,493,201,sunglasses
3657.png,116,2,394,441,face_other_covering
3657.png,133,172,370,429,scarf_bandana
2621.png,402,50,499,143,face_with_mask
2621.png,402,90,465,140,mask_colorful
2815.png,115,53,429,441,face_other_covering
2815.png,110,56,421,438,helmet
2954.png,82,59,504,587,face_other_covering
2954.png,81,266,500,515,goggles
2437.png,573,114,689,265,face_with_mask
2437.png,575,194,688,265,mask_colorful
3522.png,212,12,373,275,face_other_covering
3522.png,214,13,368,277,balaclava_ski_mask
2321.png,83,9,396,387,face_with_mask
2321.png,166,201,377,375,mask_colorful
2205.png,83,6,545,558,face_with_mask
2205.png,106,277,514,558,mask_colorful
3920.png,41,3,659,588,face_with_mask
3920.png,188,264,648,583,mask_colorful
4155.png,77,134,402,475,face_with_mask_incorrect
4155.png,79,139,374,271,hat
4155.png,80,255,400,475,mask_surgical
2325.png,31,103,348,587,face_with_mask
2325.png,55,324,325,579,mask_colorful
2325.png,37,243,342,342,sunglasses
5433.jpg,332,159,487,324,face_shield
5433.jpg,348,224,466,318,mask_surgical
5433.jpg,330,118,483,324,face_with_mask
3541.png,152,5,511,514,face_with_mask
3541.png,174,288,489,510,mask_colorful
5686.jpg,210,274,611,767,face_other_covering
5686.jpg,239,452,565,573,eyeglasses
5164.jpg,151,66,375,380,face_with_mask
5164.jpg,467,63,627,259,face_with_mask
5164.jpg,169,244,369,372,mask_surgical
5164.jpg,531,151,625,245,mask_surgical
5164.jpg,622,97,721,220,face_with_mask
5164.jpg,677,152,721,220,mask_surgical
3267.png,156,0,600,501,face_with_mask
3267.png,241,252,534,495,mask_colorful
2041.jpg,1924,253,2090,462,face_no_mask
2041.jpg,173,448,421,748,face_no_mask
2041.jpg,821,639,1045,904,face_no_mask
2041.jpg,1267,533,1475,781,face_with_mask
2041.jpg,1288,619,1436,755,mask_surgical
2336.png,503,123,628,283,face_with_mask
2336.png,212,5,429,285,face_with_mask
2336.png,515,219,627,282,mask_surgical
2336.png,510,183,621,232,eyeglasses
2336.png,280,205,382,282,gas_mask
2336.png,313,139,427,199,goggles
2336.png,207,4,432,267,hood
1932.jpg,324,5,877,666,face_no_mask
1932.jpg,367,125,843,305,sunglasses
3447.png,247,11,462,287,face_with_mask
3447.png,259,138,439,282,mask_colorful
3354.png,62,31,426,456,face_with_mask
3354.png,61,129,381,292,sunglasses
3354.png,122,201,409,448,mask_colorful
4586.png,83,24,236,154,face_with_mask
4586.png,335,41,469,188,face_with_mask
4586.png,172,54,216,140,eyeglasses
4586.png,77,25,235,101,hair_net
4586.png,334,42,467,139,hair_net
4586.png,104,72,208,151,mask_surgical
4586.png,352,91,445,184,mask_surgical
4796.png,288,68,474,295,face_no_mask
5112.jpg,67,65,327,497,face_other_covering
5112.jpg,74,65,338,526,balaclava_ski_mask
2559.png,190,8,298,155,face_with_mask
2559.png,196,78,294,155,mask_colorful
5998.jpg,105,102,203,220,face_no_mask
5998.jpg,270,93,331,111,eyeglasses
5998.jpg,263,39,358,164,face_other_covering
5633.jpg,207,10,385,271,face_no_mask
4568.png,74,133,236,312,face_other_covering
4568.png,260,57,501,391,face_with_mask_incorrect
4568.png,293,206,478,387,mask_surgical
4568.png,74,133,275,335,hood
4672.png,177,67,494,505,face_other_covering
4672.png,7,372,222,637,face_other_covering
4672.png,218,351,491,567,scarf_bandana
4672.png,22,529,195,643,scarf_bandana
4672.png,181,68,494,224,helmet
4672.png,5,374,212,555,helmet
4672.png,200,205,494,389,goggles
4672.png,38,400,225,520,goggles
3737.png,460,41,580,209,face_with_mask
3737.png,465,150,549,200,mask_colorful
2082.jpg,262,21,550,349,face_no_mask
2082.jpg,310,157,516,332,mask_colorful
5593.jpg,128,8,246,164,face_no_mask
5593.jpg,341,11,461,156,face_no_mask
5172.jpg,621,49,676,127,face_with_mask
5172.jpg,467,69,515,137,face_with_mask
5172.jpg,469,106,510,139,mask_surgical
5172.jpg,622,89,671,124,mask_surgical
5172.jpg,379,90,415,140,face_with_mask
5172.jpg,122,117,173,177,face_with_mask
5172.jpg,385,116,412,138,mask_surgical
5172.jpg,132,156,160,177,mask_surgical
5172.jpg,126,145,144,162,eyeglasses
5263.jpg,1159,604,1266,756,face_with_mask
5263.jpg,882,574,992,711,face_with_mask
5263.jpg,742,409,809,504,face_with_mask
5263.jpg,1789,236,1906,384,face_with_mask_incorrect
5263.jpg,1796,316,1871,384,mask_surgical
5263.jpg,1184,696,1256,754,mask_surgical
5263.jpg,934,676,987,711,mask_surgical
5263.jpg,747,456,792,501,mask_surgical
2595.png,260,81,547,482,face_with_mask
2595.png,166,58,666,524,other
2595.png,282,295,495,524,mask_colorful
4175.png,406,128,435,171,face_with_mask
4175.png,222,145,251,184,face_with_mask
4175.png,224,165,249,181,mask_surgical
4175.png,407,149,430,170,mask_surgical
4175.png,406,130,432,148,hat
2163.png,224,1,327,102,face_with_mask
2163.png,233,35,328,98,mask_colorful
2425.png,341,6,553,220,face_with_mask
2425.png,390,110,536,215,mask_surgical
2425.png,340,20,545,148,goggles
5008.jpg,113,60,394,466,face_with_mask
5008.jpg,608,185,777,379,face_with_mask
5008.jpg,805,169,911,307,face_with_mask
5008.jpg,101,292,363,464,mask_surgical
5008.jpg,623,295,733,379,mask_surgical
5008.jpg,813,249,908,305,mask_surgical
5008.jpg,443,252,502,307,face_no_mask
4159.png,206,3,738,496,face_other_covering
4159.png,206,5,735,494,helmet
3379.png,58,10,329,340,face_no_mask
5561.jpg,450,13,737,385,face_no_mask
4832.png,306,102,433,280,face_with_mask
4832.png,336,192,426,277,mask_colorful
4323.png,483,22,562,111,face_with_mask
4323.png,486,24,565,69,hat
4323.png,488,71,558,109,mask_colorful
4815.png,181,88,510,575,face_other_covering
4815.png,193,353,476,572,mask_colorful
3036.png,241,54,388,253,face_with_mask
3036.png,287,157,381,251,mask_surgical
4423.png,637,57,922,406,face_with_mask
4423.png,643,234,799,400,mask_surgical
4423.png,660,62,918,290,hair_net
3149.png,108,4,212,86,face_with_mask
3149.png,382,4,541,139,face_with_mask
3149.png,121,22,194,85,mask_surgical
3149.png,384,70,422,137,mask_surgical
3149.png,404,4,541,116,hair_net
6242.jpg,49,5,236,261,face_no_mask
6242.jpg,388,183,570,440,face_no_mask
2834.png,348,288,567,553,face_with_mask
2834.png,556,381,716,611,face_with_mask
2834.png,359,409,524,547,mask_surgical
2834.png,584,511,715,606,mask_surgical
2834.png,223,292,332,518,face_with_mask
2834.png,160,329,271,558,face_with_mask
2834.png,255,436,319,509,mask_surgical
2834.png,160,498,239,560,mask_surgical
2834.png,26,330,318,484,hat
4726.png,263,6,375,148,face_with_mask
4726.png,270,66,371,143,mask_colorful
3615.png,113,29,391,483,face_with_mask
3615.png,119,223,377,480,mask_colorful
4329.png,444,0,783,455,face_with_mask
4329.png,480,2,881,349,hat
4329.png,450,260,654,448,mask_colorful
2038.jpg,431,57,534,173,face_with_mask
2038.jpg,173,87,268,184,face_with_mask
2038.jpg,435,97,480,165,mask_surgical
2038.jpg,195,122,265,184,mask_surgical
2038.jpg,168,64,271,112,hat
2038.jpg,362,112,382,133,face_no_mask
6416.png,100,62,364,209,hat
6416.png,108,241,365,722,scarf_bandana
6416.png,96,65,363,455,face_other_covering
4110.png,205,11,412,294,face_with_mask
4110.png,208,140,402,286,mask_colorful
5252.jpg,731,0,1547,947,face_no_mask
4657.png,76,39,190,175,face_with_mask
4657.png,103,74,190,103,eyeglasses
4657.png,71,93,183,167,mask_surgical
4657.png,301,141,331,158,mask_surgical
4657.png,298,92,367,160,face_with_mask
4657.png,30,7,204,251,hijab_niqab
5688.jpg,449,173,656,402,face_no_mask
5688.jpg,296,8,475,197,face_no_mask
6293.jpg,388,110,471,219,face_other_covering
6293.jpg,390,155,464,178,eyeglasses
5062.jpg,45,36,220,235,face_with_mask_incorrect
5062.jpg,195,73,262,181,face_with_mask
5062.jpg,487,122,538,180,face_with_mask
5062.jpg,798,65,909,229,face_with_mask
5062.jpg,841,137,906,162,eyeglasses
5062.jpg,494,141,531,155,eyeglasses
5062.jpg,89,151,209,228,mask_surgical
5062.jpg,198,135,261,180,mask_surgical
5062.jpg,816,156,907,226,mask_surgical
5062.jpg,499,152,532,176,mask_surgical
2835.png,120,134,394,562,face_with_mask
2835.png,129,318,390,561,mask_colorful
4459.png,106,3,560,465,face_with_mask
4459.png,171,171,487,455,mask_colorful
4459.png,107,6,558,462,face_shield
4627.png,286,25,435,186,face_with_mask
4627.png,326,114,417,182,mask_surgical
4627.png,287,27,451,209,hood
6412.png,202,69,449,430,face_other_covering
6412.png,203,145,451,431,face_shield
3002.png,11,263,118,406,face_with_mask
3002.png,356,292,426,378,face_with_mask
3002.png,15,339,96,403,mask_surgical
3002.png,187,318,224,338,mask_surgical
3002.png,358,341,409,374,mask_surgical
3002.png,327,283,351,305,mask_surgical
3002.png,9,268,116,334,hair_net
3002.png,160,274,226,323,hair_net
3002.png,317,240,372,269,hair_net
3002.png,356,293,424,356,hair_net
3002.png,156,268,230,343,face_with_mask
3002.png,317,237,375,309,face_with_mask
3002.png,44,314,101,347,eyeglasses
3002.png,210,310,222,321,eyeglasses
3002.png,317,268,351,284,eyeglasses
3774.png,423,63,532,232,face_with_mask
3774.png,428,159,489,225,mask_colorful
3106.png,291,8,638,498,face_with_mask
3106.png,323,248,628,496,mask_colorful
5229.jpg,208,148,267,216,face_with_mask
5229.jpg,276,195,320,249,face_with_mask
5229.jpg,221,182,262,214,mask_surgical
5229.jpg,281,223,316,248,mask_surgical
2984.png,370,124,440,220,face_with_mask
2984.png,371,161,436,170,eyeglasses
2984.png,376,175,428,214,mask_surgical
5468.jpg,305,306,582,566,scarf_bandana
5468.jpg,307,126,596,576,face_other_covering
5468.jpg,343,262,591,341,eyeglasses
4932.png,154,222,220,279,face_with_mask
4932.png,154,239,193,257,eyeglasses
4932.png,156,247,196,275,mask_surgical
4743.png,191,69,525,497,face_with_mask
4743.png,196,185,518,493,mask_colorful
3668.png,150,3,510,481,face_with_mask
3668.png,154,221,376,483,mask_surgical
3668.png,336,1,454,51,sunglasses
2528.png,596,144,687,271,face_other_covering
2528.png,91,129,251,305,face_other_covering
2528.png,195,206,252,256,sunglasses
2528.png,598,145,683,271,balaclava_ski_mask
4996.jpg,265,47,371,184,face_with_mask
4996.jpg,267,116,355,180,mask_surgical
6337.jpg,934,0,2490,1996,face_no_mask
4023.png,575,4,897,410,face_with_mask
4023.png,590,192,841,413,mask_colorful
4023.png,228,368,256,407,face_other_covering
4023.png,224,382,248,392,sunglasses
6052.jpg,145,39,225,157,face_no_mask
6052.jpg,260,80,345,187,face_no_mask
5518.jpg,228,65,362,242,face_other_covering
5518.jpg,230,65,363,138,helmet
3263.png,91,45,375,372,face_with_mask
3263.png,150,218,358,373,mask_colorful
5741.jpg,583,303,667,378,scarf_bandana
5741.jpg,571,215,673,382,face_other_covering
3816.png,426,14,551,171,face_with_mask
3816.png,431,115,480,168,mask_surgical
3816.png,426,96,457,129,eyeglasses
2645.png,293,4,857,524,face_other_covering
2645.png,296,194,678,319,sunglasses
5443.jpg,214,176,716,895,face_shield
5443.jpg,253,372,585,674,mask_colorful
4182.png,114,29,442,491,face_with_mask
4182.png,144,300,394,485,mask_colorful
4182.png,470,167,523,254,face_no_mask
4182.png,83,157,115,232,face_no_mask
2852.png,101,17,355,381,face_with_mask
2852.png,104,231,350,377,mask_colorful
2381.png,234,20,559,461,face_with_mask
2381.png,234,83,559,455,face_shield
2381.png,245,265,514,458,mask_surgical
2381.png,232,7,549,186,hair_net
5338.jpg,234,50,322,182,face_other_covering
5338.jpg,250,125,312,183,scarf_bandana
5338.jpg,234,62,325,181,hood
5338.jpg,247,93,316,117,sunglasses
6435.jpg,140,1,293,148,face_with_mask_incorrect
6435.jpg,198,86,292,149,mask_surgical
6042.jpg,4,188,160,425,face_no_mask
6042.jpg,574,240,742,448,face_no_mask
3614.png,236,52,727,610,face_with_mask
3614.png,277,316,660,592,scarf_bandana
3386.png,350,82,401,138,face_other_covering
3386.png,350,90,398,122,goggles
3386.png,362,86,398,106,hat
2832.png,368,34,538,231,face_other_covering
2832.png,582,123,690,263,face_no_mask
2832.png,367,37,579,290,hijab_niqab
2832.png,2,80,140,320,face_no_mask
2832.png,99,9,229,150,face_no_mask
6340.jpg,362,84,486,239,face_no_mask
3023.png,129,136,198,222,face_with_mask
3023.png,154,182,195,218,mask_colorful
3344.png,192,0,599,416,face_with_mask
3344.png,213,119,555,413,mask_colorful
2891.png,17,9,481,568,face_with_mask
2891.png,62,285,470,564,mask_colorful
3055.png,283,10,517,318,face_other_covering
3055.png,342,222,470,316,mask_colorful
3055.png,272,9,521,194,hat
4039.png,419,46,572,249,face_with_mask
4039.png,438,145,551,246,mask_colorful
4039.png,679,164,742,223,face_with_mask
4039.png,147,174,228,249,face_with_mask
4039.png,199,213,230,252,mask_surgical
4039.png,680,190,712,226,mask_surgical
4039.png,59,180,121,262,face_no_mask
5591.jpg,789,268,928,444,face_with_mask_incorrect
5591.jpg,793,351,911,414,mask_colorful
5591.jpg,603,419,698,501,mask_colorful
5591.jpg,583,313,713,504,face_with_mask
5591.jpg,387,318,519,499,face_no_mask
5617.jpg,32,377,384,685,scarf_bandana
5617.jpg,29,203,382,685,face_other_covering
3858.png,91,15,190,141,face_with_mask
3858.png,234,19,363,157,face_with_mask
3858.png,3,87,91,236,face_with_mask
3858.png,10,169,88,231,mask_surgical
3858.png,114,93,173,138,mask_surgical
3858.png,279,108,334,157,mask_surgical
3858.png,2,90,84,185,hat
3858.png,267,105,300,123,eyeglasses
3858.png,148,77,177,109,eyeglasses
3858.png,41,158,87,185,eyeglasses
3858.png,93,17,192,88,hair_net
3858.png,235,24,344,155,other
4178.png,190,342,290,472,face_with_mask
4178.png,203,384,270,414,sunglasses
4178.png,203,403,278,461,mask_colorful
4536.png,209,186,367,358,face_with_mask
4536.png,723,182,865,314,face_with_mask
4536.png,887,197,990,307,face_with_mask
4536.png,273,271,365,355,mask_surgical
4536.png,777,236,858,307,mask_surgical
4536.png,896,253,983,302,mask_surgical
4536.png,896,225,979,256,sunglasses
4536.png,275,252,359,290,eyeglasses
4536.png,781,222,861,247,eyeglasses
4360.png,750,106,815,187,face_with_mask
4360.png,759,142,807,182,mask_surgical
6019.png,746,97,1158,612,face_no_mask
4740.png,275,32,381,158,face_with_mask
4740.png,311,87,357,155,mask_colorful
